ubigeo,departamento,dom_Geo,provincia,distrito,total_electoral,total_ausentismo,porc_Ausentismo,ord_Ausentismo,dic_Ausentismo,porc_hogares_sin_medios,IDH,alfabetismo,partidoGanador,porc_2_NBI,GINI
190306,Pasco,Centro,Oxapampa,Puerto Bermúdez,13139.0,3270.0,24.88774,3.0,1.0,94.9,0.5521766,87.78072,GANA PERU,34.47,0.31
190307,Pasco,Centro,Oxapampa,Villa Rica,10771.0,2062.0,19.143997,2.0,0.0,57.22,0.58199054,90.60086,FUERZA 2011,17.07,0.33
200101,Piura,Norte,Piura,Piura,187042.0,25218.0,13.482533,1.0,0.0,29.09,0.6544772,97.61138,GANA PERU,10.35,0.36
200104,Piura,Norte,Piura,Castilla,87953.0,11848.0,13.470831,1.0,0.0,33.02,0.644358,96.303825,FUERZA 2011,9.05,0.35
200105,Piura,Norte,Piura,Catacaos,42751.0,5582.0,13.057005,1.0,0.0,56.79,0.5966617,89.34039,FUERZA 2011,38.27,0.33
200107,Piura,Norte,Piura,Cura Mori,10278.0,1614.0,15.7034445,1.0,0.0,84.9,0.5543607,81.11715,FUERZA 2011,73.14,0.26
200108,Piura,Norte,Piura,El Tallán,3058.0,512.0,16.74297,1.0,0.0,69.12,0.56122714,80.51993,GANA PERU,76.79,0.25
200109,Piura,Norte,Piura,La Arena,22691.0,3213.0,14.159799,1.0,0.0,76.8,0.55086476,79.255196,GANA PERU,52.31,0.29
200110,Piura,Norte,Piura,La Unión,22959.0,2649.0,11.537959,0.0,0.0,58.24,0.5835459,87.19528,FUERZA 2011,40.8,0.31
200111,Piura,Norte,Piura,Las Lomas,16584.0,2666.0,16.075735,1.0,0.0,66.89,0.5787681,89.86407,GANA PERU,18.04,0.33
200114,Piura,Norte,Piura,Tambo Grande,57241.0,5825.0,10.176272,0.0,0.0,68.47,0.5617403,84.682526,FUERZA 2011,28.67,0.3
200201,Piura,Norte,Ayabaca,Ayabaca,21588.0,6495.0,30.086159,3.0,1.0,93.46,0.54450315,84.665504,GANA PERU,29.06,0.36
200202,Piura,Norte,Ayabaca,Frías,11804.0,2652.0,22.46696,2.0,1.0,99.12,0.5030866,73.27844,GANA PERU,29.9,0.27
200203,Piura,Norte,Ayabaca,Jilili,1724.0,384.0,22.273783,2.0,1.0,99.56,0.5500567,84.4584,GANA PERU,9.63,0.31
200204,Piura,Norte,Ayabaca,Lagunas,3529.0,808.0,22.896004,2.0,1.0,99.54,0.49358985,74.16042,GANA PERU,53.29,0.25
200205,Piura,Norte,Ayabaca,Montero,4581.0,941.0,20.541367,2.0,1.0,98.41,0.55112714,83.97205,GANA PERU,18.22,0.32
200206,Piura,Norte,Ayabaca,Pacaipampa,11438.0,3027.0,26.464417,3.0,1.0,99.63,0.4794772,67.815926,GANA PERU,45.67,0.27
200207,Piura,Norte,Ayabaca,Paimas,5461.0,886.0,16.224134,1.0,0.0,99.47,0.5305786,83.52234,GANA PERU,17.66,0.31
200208,Piura,Norte,Ayabaca,Sapillica,5790.0,1013.0,17.495682,1.0,0.0,98.5,0.49842793,76.4743,GANA PERU,35.6,0.27
200209,Piura,Norte,Ayabaca,Sicchez,2050.0,578.0,28.195122,3.0,1.0,98.95,0.563465,86.81319,GANA PERU,8.36,0.33
200210,Piura,Norte,Ayabaca,Suyo,6732.0,1100.0,16.339869,1.0,0.0,93.76,0.5568775,92.94763,FUERZA 2011,17.51,0.34
200301,Piura,Norte,Huancabamba,Huancabamba,18363.0,3576.0,19.473942,2.0,0.0,81.03,0.519898,77.79088,GANA PERU,29.48,0.38
200302,Piura,Norte,Huancabamba,Canchaque,5043.0,1347.0,26.71029,3.0,1.0,83.9,0.53848886,83.52072,GANA PERU,11.95,0.33
200303,Piura,Norte,Huancabamba,El Carmen de la Frontera,7073.0,1399.0,19.779444,2.0,0.0,92.22,0.5170599,80.02083,GANA PERU,39.11,0.3
200304,Piura,Norte,Huancabamba,Huarmaca,18430.0,3649.0,19.79924,2.0,0.0,95.7,0.4905098,72.1473,GANA PERU,40.09,0.28
200305,Piura,Norte,Huancabamba,Lalaquiz,3341.0,817.0,24.453756,3.0,1.0,99.55,0.49110833,71.40719,GANA PERU,22.2,0.31
200306,Piura,Norte,Huancabamba,San Miguel de el Faique,5471.0,988.0,18.058855,2.0,0.0,88.55,0.51366603,77.16717,GANA PERU,15.74,0.3
200307,Piura,Norte,Huancabamba,Sóndor,4259.0,991.0,23.268373,2.0,1.0,91.42,0.51357734,75.31764,GANA PERU,36.5,0.32
200308,Piura,Norte,Huancabamba,Sondorillo,5824.0,1011.0,17.359203,1.0,0.0,97.25,0.49069348,69.072,GANA PERU,32.19,0.3
200401,Piura,Norte,Morropón,Chulucanas,59102.0,10456.0,17.691448,1.0,0.0,58.19,0.57604295,88.24514,FUERZA 2011,13.83,0.31
200402,Piura,Norte,Morropón,Buenos Aires,6259.0,1269.0,20.274805,2.0,1.0,59.06,0.5809584,87.95082,FUERZA 2011,5.5,0.3
200403,Piura,Norte,Morropón,Chalaco,5305.0,1306.0,24.618284,3.0,1.0,99.15,0.5482649,81.699135,GANA PERU,14.4,0.34
200404,Piura,Norte,Morropón,La Matanza,9777.0,1900.0,19.433365,2.0,0.0,71.91,0.5374305,81.40592,PERU POSIBLE,26.49,0.31
200405,Piura,Norte,Morropón,Morropón,9187.0,1877.0,20.431044,2.0,1.0,59.25,0.59370804,89.79673,GANA PERU,6.22,0.3
200406,Piura,Norte,Morropón,Salitral,5769.0,1079.0,18.703415,2.0,0.0,82.57,0.5687421,83.90346,FUERZA 2011,10.61,0.29
200407,Piura,Norte,Morropón,San Juan de Bigote,4828.0,975.0,20.194698,2.0,1.0,93.88,0.5589395,82.94027,GANA PERU,9.7,0.29
200408,Piura,Norte,Morropón,Santa Catalina de Mossa,2515.0,823.0,32.72366,3.0,1.0,86.15,0.5758807,89.592125,GANA PERU,5.97,0.3
200409,Piura,Norte,Morropón,Santo Domingo,5017.0,1333.0,26.569664,3.0,1.0,97.44,0.5745023,88.957054,GANA PERU,8.11,0.34
200410,Piura,Norte,Morropón,Yamango,6354.0,1873.0,29.477495,3.0,1.0,97.41,0.5300635,74.83015,GANA PERU,20.96,0.29
200501,Piura,Norte,Paita,Paita,44373.0,4676.0,10.53794,0.0,0.0,30.51,0.64482576,97.0074,FUERZA 2011,15.65,0.31
200502,Piura,Norte,Paita,Amotape,1734.0,182.0,10.495963,0.0,0.0,72.95,0.57867557,91.576416,PERU POSIBLE,31.24,0.27
200503,Piura,Norte,Paita,Arenal,957.0,111.0,11.598746,0.0,0.0,71.43,0.61068505,92.13759,GANA PERU,32.4,0.29
200504,Piura,Norte,Paita,Colán,8704.0,984.0,11.305147,0.0,0.0,67.81,0.589592,88.30341,GANA PERU,24.11,0.28
200505,Piura,Norte,Paita,La Huaca,7629.0,648.0,8.493905,0.0,0.0,59.59,0.6052801,91.042046,GANA PERU,27.72,0.26
200506,Piura,Norte,Paita,Tamarindo,3413.0,332.0,9.727512,0.0,0.0,69.46,0.5999397,89.34873,PERU POSIBLE,34.29,0.25
200507,Piura,Norte,Paita,Vichayal,3325.0,381.0,11.458647,0.0,0.0,68.17,0.585947,89.67742,GANA PERU,38.69,0.25
200601,Piura,Norte,Sullana,Sullana,109422.0,14812.0,13.536583,1.0,0.0,40.06,0.6342125,95.863914,FUERZA 2011,10.29,0.36
200602,Piura,Norte,Sullana,Bellavista,28245.0,3741.0,13.2448225,1.0,0.0,48.68,0.6235858,95.03549,FUERZA 2011,13.62,0.34
200603,Piura,Norte,Sullana,Ignacio Escudero,12532.0,1188.0,9.479732,0.0,0.0,57.7,0.6042537,88.1664,GANA PERU,14.31,0.26
200604,Piura,Norte,Sullana,Lancones,7765.0,1618.0,20.83709,2.0,1.0,87.02,0.57458067,87.74122,FUERZA 2011,65.7,0.26
200605,Piura,Norte,Sullana,Marcavelica,17615.0,1774.0,10.070962,0.0,0.0,53.41,0.6109841,90.150894,FUERZA 2011,27.57,0.28
200606,Piura,Norte,Sullana,Miguel Checa,5081.0,470.0,9.250148,0.0,0.0,66.59,0.6065635,89.92538,FUERZA 2011,31.97,0.26
200607,Piura,Norte,Sullana,Querecotillo,17125.0,2266.0,13.232117,1.0,0.0,66.93,0.6135699,90.6974,FUERZA 2011,16.37,0.26
200608,Piura,Norte,Sullana,Salitral,4332.0,386.0,8.910434,0.0,0.0,61.93,0.6281961,93.91861,PERU POSIBLE,17.81,0.26
200701,Piura,Norte,Talara,Pariñas,61784.0,8457.0,13.68801,1.0,0.0,28.46,0.6445527,98.13111,GANA PERU,12.3,0.35
200702,Piura,Norte,Talara,El Alto,5139.0,657.0,12.784589,1.0,0.0,24.83,0.6330793,98.44249,FUERZA 2011,11.39,0.34
200703,Piura,Norte,Talara,La Brea,9316.0,1151.0,12.355088,1.0,0.0,29.85,0.6396306,98.36558,ALIANZA SOLIDARIDAD NACIONAL,8.08,0.36
200704,Piura,Norte,Talara,Lobitos,872.0,116.0,13.3027525,1.0,0.0,35.83,0.62040955,98.04618,FUERZA 2011,22.05,0.27
200705,Piura,Norte,Talara,Los Organos,6437.0,758.0,11.775672,0.0,0.0,29.06,0.64081347,98.35828,PERU POSIBLE,9.89,0.31
200706,Piura,Norte,Talara,Máncora,6048.0,781.0,12.91336,1.0,0.0,25.75,0.62951934,97.10937,FUERZA 2011,18.4,0.31
200801,Piura,Norte,Sechura,Sechura,18459.0,1786.0,9.675497,0.0,0.0,33.65,0.60286015,95.617546,FUERZA 2011,33.3,0.29
200802,Piura,Norte,Sechura,Bellavista de la Unión,2855.0,251.0,8.791594,0.0,0.0,66.56,0.60785675,95.38123,FUERZA 2011,24.21,0.28
200803,Piura,Norte,Sechura,Bernal,4094.0,343.0,8.378115,0.0,0.0,52.76,0.5922728,95.88332,FUERZA 2011,34.26,0.31
200804,Piura,Norte,Sechura,Cristo Nos Valga,2245.0,206.0,9.175946,0.0,0.0,60.82,0.575694,94.03476,FUERZA 2011,45.38,0.28
200805,Piura,Norte,Sechura,Vice,8063.0,559.0,6.9329033,0.0,0.0,37.01,0.58513665,94.68879,FUERZA 2011,29.24,0.29
200806,Piura,Norte,Sechura,Rinconada Llicuar,2183.0,202.0,9.253321,0.0,0.0,46.53,0.6087385,95.84585,FUERZA 2011,21.86,0.29
210101,Puno,Sur,Puno,Puno,94435.0,12583.0,13.324509,1.0,0.0,31.37,0.6070164,95.694405,GANA PERU,4.0,0.25
210102,Puno,Sur,Puno,Acora,18196.0,2628.0,14.442735,1.0,0.0,94.75,0.54077244,84.17566,GANA PERU,10.06,0.21
210103,Puno,Sur,Puno,Amantani,3516.0,574.0,16.325369,1.0,0.0,94.82,0.5141275,78.31114,GANA PERU,15.91,0.2
210104,Puno,Sur,Puno,Atuncolla,3447.0,289.0,8.384102,0.0,0.0,86.36,0.529288,84.05755,GANA PERU,27.83,0.22
210105,Puno,Sur,Puno,Capachica,7041.0,866.0,12.299389,1.0,0.0,91.09,0.50738704,70.162415,GANA PERU,5.23,0.21
210106,Puno,Sur,Puno,Chucuito,6299.0,887.0,14.0816,1.0,0.0,80.97,0.538793,84.627495,GANA PERU,12.52,0.23
210107,Puno,Sur,Puno,Coata,4728.0,431.0,9.115905,0.0,0.0,97.97,0.527031,81.47463,GANA PERU,9.81,0.2
210108,Puno,Sur,Puno,Huata,2328.0,239.0,10.266323,0.0,0.0,75.72,0.5425428,88.91636,GANA PERU,15.1,0.22
210109,Puno,Sur,Puno,Mañazo,3683.0,466.0,12.652729,1.0,0.0,83.41,0.5415,83.37546,GANA PERU,12.03,0.25
210110,Puno,Sur,Puno,Paucarcolla,3295.0,396.0,12.018209,1.0,0.0,81.9,0.53249687,81.52404,GANA PERU,17.12,0.23
210111,Puno,Sur,Puno,Pichacani,4508.0,581.0,12.888199,1.0,0.0,91.88,0.52813756,81.60021,GANA PERU,25.51,0.23
210112,Puno,Sur,Puno,Platería,6047.0,784.0,12.965107,1.0,0.0,86.46,0.5477553,87.46233,GANA PERU,19.06,0.2
210113,Puno,Sur,Puno,San Antonio,988.0,178.0,18.016193,2.0,0.0,99.47,0.53230447,83.55225,GANA PERU,54.12,0.23
210114,Puno,Sur,Puno,Tiquillaca,1863.0,266.0,14.278047,1.0,0.0,94.96,0.49382693,70.85674,GANA PERU,20.62,0.21
210115,Puno,Sur,Puno,Vilque,1905.0,245.0,12.860892,1.0,0.0,81.4,0.5376007,85.18169,GANA PERU,11.7,0.22
210201,Puno,Sur,Azángaro,Azángaro,20937.0,2301.0,10.990113,0.0,0.0,72.98,0.5491699,87.12546,GANA PERU,5.66,0.3
210202,Puno,Sur,Azángaro,Achaya,2411.0,253.0,10.493571,0.0,0.0,96.53,0.52259594,84.16038,GANA PERU,14.47,0.2
210203,Puno,Sur,Azángaro,Arapa,5368.0,629.0,11.717586,0.0,0.0,87.81,0.52137715,80.70306,GANA PERU,6.71,0.22
210204,Puno,Sur,Azángaro,Asillo,10860.0,1418.0,13.05709,1.0,0.0,90.5,0.52894914,84.59172,GANA PERU,9.21,0.23
210205,Puno,Sur,Azángaro,Caminaca,3477.0,306.0,8.800691,0.0,0.0,92.24,0.50377005,75.17497,GANA PERU,11.98,0.2
210206,Puno,Sur,Azángaro,Chupa,5503.0,700.0,12.720334,1.0,0.0,97.44,0.5192225,80.641,GANA PERU,17.18,0.21
210207,Puno,Sur,Azángaro,José Domingo Choquehuanca,3349.0,486.0,14.511794,1.0,0.0,85.22,0.5378662,85.090706,GANA PERU,4.12,0.25
210208,Puno,Sur,Azángaro,Muñani,4098.0,418.0,10.200098,0.0,0.0,97.4,0.5213832,80.83677,GANA PERU,20.78,0.22
210209,Puno,Sur,Azángaro,Potoni,2079.0,182.0,8.754209,0.0,0.0,97.2,0.5319929,86.59693,GANA PERU,35.63,0.23
210210,Puno,Sur,Azángaro,Samán,8939.0,890.0,9.956371,0.0,0.0,90.17,0.50565207,77.49476,GANA PERU,7.48,0.22
210211,Puno,Sur,Azángaro,San Antón,5152.0,552.0,10.714286,0.0,0.0,98.66,0.53406996,86.40147,GANA PERU,9.53,0.25
210212,Puno,Sur,Azángaro,San José,3527.0,521.0,14.771761,1.0,0.0,97.41,0.5218375,83.53775,GANA PERU,19.45,0.22
210213,Puno,Sur,Azángaro,San Juan de Salinas,2624.0,315.0,12.004573,1.0,0.0,92.4,0.5178025,79.984085,GANA PERU,8.33,0.21
210214,Puno,Sur,Azángaro,Santiago de Pupuja,3896.0,491.0,12.60267,1.0,0.0,95.9,0.511491,78.68033,GANA PERU,8.98,0.2
210215,Puno,Sur,Azángaro,Tirapata,1788.0,214.0,11.96868,0.0,0.0,92.1,0.5230737,82.37146,GANA PERU,9.88,0.22
210301,Puno,Sur,Carabaya,Macusani,7434.0,1054.0,14.178101,1.0,0.0,82.05,0.5203332,82.38985,GANA PERU,18.57,0.29
210302,Puno,Sur,Carabaya,Ajoyani,1370.0,136.0,9.927008,0.0,0.0,98.66,0.505799,81.30288,GANA PERU,22.15,0.23
210303,Puno,Sur,Carabaya,Ayapata,3346.0,484.0,14.465033,1.0,0.0,99.21,0.5227774,88.07794,GANA PERU,30.76,0.24
210304,Puno,Sur,Carabaya,Coasa,3660.0,607.0,16.5847,1.0,0.0,96.16,0.51569194,83.081764,GANA PERU,50.32,0.23
210305,Puno,Sur,Carabaya,Corani,2168.0,334.0,15.405904,1.0,0.0,99.16,0.4840914,75.41063,GANA PERU,52.09,0.22
210306,Puno,Sur,Carabaya,Crucero,4766.0,444.0,9.315989,0.0,0.0,92.03,0.51885366,85.55534,GANA PERU,22.33,0.26
210307,Puno,Sur,Carabaya,Ituata,2912.0,516.0,17.71978,1.0,0.0,99.49,0.50947595,86.332985,GANA PERU,58.13,0.24
210308,Puno,Sur,Carabaya,Ollachea,2683.0,450.0,16.77227,1.0,0.0,99.61,0.47877163,74.49407,GANA PERU,48.39,0.27
210309,Puno,Sur,Carabaya,San Gabán,2717.0,581.0,21.383879,2.0,1.0,99.27,0.54022133,92.59948,GANA PERU,34.97,0.24
210310,Puno,Sur,Carabaya,Usicayos,1975.0,292.0,14.78481,1.0,0.0,99.75,0.52436066,86.65341,GANA PERU,48.76,0.2
210401,Puno,Sur,Chucuito,Juli,17134.0,2421.0,14.129801,1.0,0.0,79.05,0.56779927,86.23791,GANA PERU,12.46,0.25
210402,Puno,Sur,Chucuito,Desaguadero,7334.0,788.0,10.744478,0.0,0.0,72.42,0.59060526,93.61232,GANA PERU,14.54,0.24
210403,Puno,Sur,Chucuito,Huacullani,3417.0,409.0,11.9695635,0.0,0.0,99.56,0.56305337,90.799805,GANA PERU,24.59,0.22
210404,Puno,Sur,Chucuito,Kelluyo,3067.0,333.0,10.857515,0.0,0.0,94.32,0.58256334,94.32919,GANA PERU,16.37,0.22
210405,Puno,Sur,Chucuito,Pisacoma,1828.0,278.0,15.207877,1.0,0.0,93.91,0.57199746,92.71422,GANA PERU,30.58,0.21
210406,Puno,Sur,Chucuito,Pomata,11695.0,1722.0,14.724241,1.0,0.0,85.01,0.5508682,83.44669,GANA PERU,9.08,0.22
210407,Puno,Sur,Chucuito,Zepita,11322.0,1381.0,12.197492,1.0,0.0,91.21,0.5568317,85.745155,GANA PERU,10.12,0.22
210501,Puno,Sur,El Collao,Ilave,34454.0,4260.0,12.364312,1.0,0.0,85.05,0.56930166,86.15991,GANA PERU,8.23,0.26
210502,Puno,Sur,El Collao,Capazo,608.0,92.0,15.131579,1.0,0.0,98.99,0.5586667,95.741554,GANA PERU,10.64,0.21
210503,Puno,Sur,El Collao,Pilcuyo,10271.0,1432.0,13.942167,1.0,0.0,83.81,0.54358965,79.07223,GANA PERU,4.45,0.2
210504,Puno,Sur,El Collao,Santa Rosa,2675.0,404.0,15.102804,1.0,0.0,99.87,0.5591348,90.172806,GANA PERU,34.59,0.22
210505,Puno,Sur,El Collao,Conduriri,1956.0,237.0,12.116565,1.0,0.0,99.43,0.5523332,86.14577,GANA PERU,33.27,0.22
210601,Puno,Sur,Huancané,Huancané,16716.0,2677.0,16.014597,1.0,0.0,78.31,0.55657476,83.06996,GANA PERU,7.51,0.25
210602,Puno,Sur,Huancané,Cojata,2924.0,367.0,12.5513,1.0,0.0,98.74,0.52652174,83.375046,GANA PERU,25.84,0.24
210603,Puno,Sur,Huancané,Huatasani,2010.0,238.0,11.840796,0.0,0.0,99.13,0.5408375,83.39101,GANA PERU,18.43,0.22
210604,Puno,Sur,Huancané,Inchupalla,2564.0,401.0,15.639626,1.0,0.0,97.02,0.53170604,78.27004,GANA PERU,14.12,0.2
210605,Puno,Sur,Huancané,Pusi,3754.0,380.0,10.122536,0.0,0.0,96.47,0.53266364,79.89155,GANA PERU,6.44,0.21
210606,Puno,Sur,Huancané,Rosaspata,4362.0,839.0,19.234297,2.0,0.0,96.95,0.5254656,76.17396,GANA PERU,22.41,0.21
210607,Puno,Sur,Huancané,Taraco,10187.0,1020.0,10.012761,0.0,0.0,80.9,0.54697365,81.20845,GANA PERU,3.7,0.22
210608,Puno,Sur,Huancané,Vilque Chico,7502.0,1379.0,18.381765,2.0,0.0,96.65,0.51403725,70.924644,GANA PERU,20.31,0.21
210701,Puno,Sur,Lampa,Lampa,9095.0,895.0,9.840571,0.0,0.0,81.87,0.55907595,85.96203,GANA PERU,13.12,0.28
210702,Puno,Sur,Lampa,Cabanilla,3973.0,506.0,12.735968,1.0,0.0,72.64,0.5550124,87.03953,GANA PERU,5.91,0.22
210703,Puno,Sur,Lampa,Calapuja,1475.0,211.0,14.305085,1.0,0.0,86.68,0.5402314,81.11753,GANA PERU,12.01,0.22
210704,Puno,Sur,Lampa,Nicasio,2285.0,220.0,9.628009,0.0,0.0,75.52,0.55046386,87.319244,GANA PERU,7.42,0.22
210705,Puno,Sur,Lampa,Ocuviri,1413.0,302.0,21.372965,2.0,1.0,99.55,0.5534326,92.38498,GANA PERU,30.24,0.24
210706,Puno,Sur,Lampa,Palca,1392.0,124.0,8.908046,0.0,0.0,96.09,0.55951536,92.35698,GANA PERU,44.72,0.22
210707,Puno,Sur,Lampa,Paratia,1467.0,201.0,13.701431,1.0,0.0,98.37,0.5706864,96.90881,GANA PERU,51.83,0.24
210708,Puno,Sur,Lampa,Pucará,4316.0,430.0,9.962929,0.0,0.0,83.85,0.54526544,84.862274,GANA PERU,10.99,0.24
210709,Puno,Sur,Lampa,Santa Lucía,5213.0,703.0,13.485517,1.0,0.0,98.28,0.55689985,87.25702,GANA PERU,12.87,0.26
210710,Puno,Sur,Lampa,Vilavila,680.0,104.0,15.294118,1.0,0.0,99.8,0.5660548,94.11043,GANA PERU,50.0,0.23
210801,Puno,Sur,Melgar,Ayaviri,18146.0,2052.0,11.308277,0.0,0.0,54.54,0.5717802,89.95177,GANA PERU,6.67,0.29
210802,Puno,Sur,Melgar,Antauta,3026.0,342.0,11.302049,0.0,0.0,98.71,0.54675835,88.6946,GANA PERU,20.08,0.26
210803,Puno,Sur,Melgar,Cupi,1347.0,178.0,13.214551,1.0,0.0,86.7,0.5495008,90.05559,GANA PERU,18.24,0.22
210804,Puno,Sur,Melgar,Llalli,2059.0,260.0,12.627489,1.0,0.0,94.94,0.5475275,87.89047,GANA PERU,18.93,0.25
210805,Puno,Sur,Melgar,Macari,4421.0,524.0,11.852522,0.0,0.0,93.72,0.54738003,88.87109,GANA PERU,16.29,0.23
210806,Puno,Sur,Melgar,Nuñoa,6425.0,1119.0,17.416342,1.0,0.0,99.55,0.5206916,78.165245,GANA PERU,38.15,0.25
210807,Puno,Sur,Melgar,Orurillo,6140.0,899.0,14.641694,1.0,0.0,93.56,0.5323659,83.52496,GANA PERU,13.82,0.21
210808,Puno,Sur,Melgar,Santa Rosa,4484.0,672.0,14.986619,1.0,0.0,93.48,0.5351585,81.89497,GANA PERU,24.66,0.25
210809,Puno,Sur,Melgar,Umachiri,2358.0,235.0,9.966073,0.0,0.0,72.75,0.5421179,87.31652,GANA PERU,9.44,0.23
210901,Puno,Sur,Moho,Moho,11488.0,2406.0,20.943594,2.0,1.0,94.12,0.5336505,79.49625,GANA PERU,11.4,0.23
210902,Puno,Sur,Moho,Conima,2922.0,587.0,20.08898,2.0,1.0,99.68,0.53891146,80.08779,GANA PERU,6.47,0.21
210903,Puno,Sur,Moho,Huayrapata,2308.0,362.0,15.684575,1.0,0.0,96.75,0.534604,82.62012,GANA PERU,25.32,0.22
210904,Puno,Sur,Moho,Tilali,2261.0,442.0,19.548872,2.0,0.0,99.53,0.51671934,72.090866,GANA PERU,16.91,0.21
211001,Puno,Sur,San Antonio de Putina,Putina,10376.0,983.0,9.473785,0.0,0.0,93.1,0.5305965,83.12728,GANA PERU,39.21,0.27
211002,Puno,Sur,San Antonio de Putina,Ananea,2555.0,245.0,9.589041,0.0,0.0,51.16,0.5639123,96.083435,GANA PERU,68.38,0.23
211003,Puno,Sur,San Antonio de Putina,Pedro Vilca Apaza,1397.0,201.0,14.387974,1.0,0.0,99.91,0.51705426,77.57009,GANA PERU,31.03,0.22
211004,Puno,Sur,San Antonio de Putina,Quilcapuncu,3007.0,277.0,9.211839,0.0,0.0,93.0,0.51932955,81.33536,GANA PERU,21.91,0.22
211005,Puno,Sur,San Antonio de Putina,Sina,938.0,134.0,14.285714,1.0,0.0,99.39,0.5131465,84.50106,GANA PERU,55.15,0.24
211101,Puno,Sur,San Román,Juliaca,159311.0,17073.0,10.716774,0.0,0.0,40.95,0.60830253,95.03003,GANA PERU,3.5,0.26
211102,Puno,Sur,San Román,Cabana,3286.0,399.0,12.142423,1.0,0.0,74.42,0.5537309,83.860344,GANA PERU,9.95,0.22
211103,Puno,Sur,San Román,Cabanillas,3544.0,510.0,14.390519,1.0,0.0,82.82,0.5668013,87.84314,GANA PERU,11.48,0.26
211104,Puno,Sur,San Román,Caracoto,4964.0,456.0,9.18614,0.0,0.0,76.86,0.5276516,75.57464,GANA PERU,7.73,0.24
211201,Puno,Sur,Sandia,Sandia,8555.0,1322.0,15.452951,1.0,0.0,99.56,0.5403775,82.17557,GANA PERU,52.62,0.27
211202,Puno,Sur,Sandia,Cuyocuyo,4331.0,658.0,15.192796,1.0,0.0,99.56,0.5328192,79.79011,GANA PERU,47.74,0.23
211203,Puno,Sur,Sandia,Limbani,1968.0,293.0,14.888211,1.0,0.0,98.38,0.54256904,88.59548,GANA PERU,48.71,0.24
211204,Puno,Sur,Sandia,Patambuco,2754.0,446.0,16.194626,1.0,0.0,99.31,0.51890254,78.541664,GANA PERU,41.7,0.24
211205,Puno,Sur,Sandia,Phara,2687.0,311.0,11.574246,0.0,0.0,99.65,0.538091,88.7197,GANA PERU,44.95,0.24
211206,Puno,Sur,Sandia,Quiaca,1195.0,217.0,18.158997,2.0,0.0,99.24,0.5291396,82.85714,GANA PERU,85.52,0.25
211207,Puno,Sur,Sandia,San Juan del Oro,3272.0,783.0,23.930317,2.0,1.0,98.4,0.5686004,91.47801,GANA PERU,9.58,0.23
211208,Puno,Sur,Sandia,Yanahuaya,1503.0,275.0,18.29674,2.0,0.0,98.6,0.5628887,89.62444,GANA PERU,12.43,0.23
211209,Puno,Sur,Sandia,Alto Inambari,2974.0,446.0,14.996637,1.0,0.0,98.88,0.5554692,88.33633,GANA PERU,25.41,0.23
211210,Puno,Sur,Sandia,San Pedro de Putina Punco,4243.0,664.0,15.649304,1.0,0.0,98.21,0.5638985,95.79019,GANA PERU,8.7,0.22
211301,Puno,Sur,Yunguyo,Yunguyo,19465.0,3444.0,17.693296,1.0,0.0,80.13,0.5601205,80.97405,GANA PERU,5.88,0.27
211302,Puno,Sur,Yunguyo,Anapia,708.0,118.0,16.666666,1.0,0.0,87.39,0.58948123,95.57032,GANA PERU,8.61,0.22
211303,Puno,Sur,Yunguyo,Copani,3737.0,710.0,18.999197,2.0,0.0,87.45,0.5418186,78.96848,GANA PERU,7.57,0.21
211304,Puno,Sur,Yunguyo,Cuturapi,995.0,274.0,27.53769,3.0,1.0,89.24,0.54595304,76.41073,GANA PERU,2.6,0.21
211305,Puno,Sur,Yunguyo,Ollaraya,1800.0,503.0,27.944445,3.0,1.0,97.79,0.53627115,74.9576,GANA PERU,7.79,0.22
211306,Puno,Sur,Yunguyo,Tinicachi,548.0,184.0,33.57664,3.0,1.0,98.52,0.5584676,87.46544,GANA PERU,2.37,0.2
211307,Puno,Sur,Yunguyo,Unicachi,1074.0,284.0,26.443203,3.0,1.0,97.44,0.54688543,79.51285,GANA PERU,3.75,0.21
220101,San Martín,Oriente,Moyobamba,Moyobamba,43019.0,7762.0,18.04319,2.0,0.0,53.92,0.59598106,92.57592,FUERZA 2011,19.25,0.34
220102,San Martín,Oriente,Moyobamba,Calzada,2559.0,330.0,12.895662,1.0,0.0,73.78,0.5941709,92.23301,FUERZA 2011,13.89,0.31
220103,San Martín,Oriente,Moyobamba,Habana,1523.0,290.0,19.041367,2.0,0.0,75.17,0.5764821,89.79779,FUERZA 2011,18.91,0.29
220104,San Martín,Oriente,Moyobamba,Jepelacio,9119.0,1615.0,17.710276,1.0,0.0,94.46,0.5637184,87.1961,FUERZA 2011,26.04,0.28
220105,San Martín,Oriente,Moyobamba,Soritor,13637.0,2518.0,18.464472,2.0,0.0,70.55,0.5759485,90.07585,FUERZA 2011,23.24,0.3
220106,San Martín,Oriente,Moyobamba,Yantalo,2184.0,412.0,18.86447,2.0,0.0,81.82,0.5620917,85.0289,FUERZA 2011,18.03,0.29
220201,San Martín,Oriente,Bellavista,Bellavista,9675.0,1708.0,17.653748,1.0,0.0,52.41,0.5951224,94.050606,GANA PERU,14.06,0.33
220202,San Martín,Oriente,Bellavista,Alto Biavo,3531.0,1185.0,33.5599,3.0,1.0,96.72,0.5463103,87.97954,GANA PERU,46.45,0.29
